Fileme,X,Rep,SB,GC,Day,Entry,Plant,Rep_SB_Day_Entry_Plant,Name,Country,Region,MG,Diversity,Stem,Cluster,Seed_weight,Shoot_weight,Root_weight,TRL,PRL,SRL,MSL,SRL_LRB,SL_PL,MED,MAX,LED,PER,DIA,VOL,PRA,TRLUpper,TRLLower,CVA,DEP,WID,WDR,NWA,RHZO,LRB,NLR,IRB,Area,TRAUpper,TRALower,SOL,BSH,CM,CMT,CMM,CMB,CP,CPT,CPM,CPB,Median_angle,Mean_angle
KGF_Rep2_SB4_Day12_211_2,Rep2_SB4_211_2,2,4,2,12,211,2,2_4_12_211_2,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.508,0.159,569.6434827,55.95416226,513.6893204,3.25119823,2.936306612,2.82373989,5,34,2.498376623,479.141068,0.218904704,338.4378333,34.38547043,388.4854369,155.4951456,514.4626261,40.01941748,21.06796117,0.526443474,5.472711848,7868.843447,194,303,272,45.62629607,31.89244981,12.07701009,0.0106,6.8,0.317653358,0.13734512,0.407785067,0.85275701,0.662647889,0.229171328,0.505407623,0.884608023,90,294.7916667
KGF_Rep3_SB5_Day12_211_1,Rep3_SB5_211_1,3,5,1,12,211,1,3_5_12_211_1,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.546,0.172,668.7701364,55.63377277,613.1363636,,,1.725570552,2,35,3.914169972,750.5833636,0.248940459,361.9291005,39.17457317,527.0340909,134.6477273,741.9245222,49.73863636,28.03409091,0.563628056,7.536673554,10115.56676,136,202,183,69.34047327,53.9378874,14.40508781,0.0102,17.5,0.246188602,0.213901324,0.427405738,0.742986203,0.4528212,0.19183846,0.509420319,0.776687078,90,200.375
KGF_Rep3_SB5_Day12_211_2,Rep3_SB5_211_2,3,5,1,12,211,2,3_5_12_211_2,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.546,0.172,663.3984004,55.43249129,607.9659091,,,1.713796328,2,33,4.827506297,684.8210114,0.242326185,321.7785606,38.76524117,544.4659091,112.7840909,819.7585227,50.73863636,30.51136364,0.601343785,7.487345041,9751.99858,130,174,170,71.69444086,58.27789256,12.51459194,0.0091,16.5,0.172434772,0.13555876,0.434939258,0.733654777,0.423104603,0.212446684,0.496774935,0.817611424,90,198.4166667
KGF_Rep4_SB8_Day12_211_1,Rep4_SB8_211_1,4,8,2,12,211,1,4_8_12_211_1,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.43,0.134,440.2918072,56.95847388,383.3333333,2.971576227,3.01569731,2.264807872,2,17,3.459733522,590.4747241,0.213017569,258.8138579,34.40685224,337.2643678,97.48275862,732.8641829,49.34482759,26.85057471,0.544141626,4.997093407,6915.114943,146,187,178,36.1461884,27.42555159,8.275597833,0.0068,8.5,0.16695308,0.106915471,0.468559737,0.811179065,0.422828059,0.214408932,0.47863237,0.847555297,90,212.125
KGF_Rep4_SB8_Day12_211_2,Rep4_SB8_211_2,4,8,2,12,211,2,4_8_12_211_2,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.43,0.134,543.9368388,59.81040203,484.1264368,4.24672313,2.862825467,1.906022968,3,22,3.290422999,685.5215402,0.202811376,270.2712907,34.72105301,413.0804598,125.5402299,750.8320782,54.03448276,25.26436782,0.467560094,6.19104241,8383.488506,190,198,188,42.10656956,31.40031708,10.16831814,0.0082,7.33,0.196522484,0.134965478,0.464390482,0.692590842,0.405009552,0.17559966,0.522756298,0.728507748,90,212.1666667
KGF_Rep5_SB10_Day12_211_1,Rep5_SB10_211_1,5,10,2,12,211,1,5_10_12_211_1,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.545,0.121,511.9907478,52.02604191,459.9647059,3.309098603,2.782558412,2.6717389,7,23,1.556973294,763.5022824,0.265857703,,39.39274553,308.6470588,198.2352941,533.59391,45.94117647,21.34117647,0.46453265,5.966228374,8379.677941,184,190,189,37.16321799,25.10532872,11.54809689,0.0112,3.29,0.301263284,0.173110356,0.495231074,0.710084672,0.477756607,0.220083097,0.494712619,0.73860033,90,259.7083333
KGF_Rep5_SB10_Day12_211_2,Rep5_SB10_211_2,5,10,2,12,211,2,5_10_12_211_2,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.545,0.121,447.9342543,51.33425428,396.6,3.050769231,2.871373425,2.532422099,5,21,1.65160926,671.0212353,0.22571032,290.1890221,32.17599629,275.2941176,166.6823529,538.1084429,45.29411765,19.67058824,0.434285714,5.199723183,7646.688235,156,180,180,32.13750865,21.5017301,10.15155709,0.0097,4.2,0.271439636,0.135710648,0.495343482,0.735389829,0.479369359,0.203168552,0.505014711,0.75927278,90,234.875
KGF_Rep6_SB11_Day12_211_1,Rep6_SB11_211_1,6,11,1,12,211,1,6_11_12_211_1,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.509,0.156,287.9967918,,246.6860465,3.627735978,2.938742774,1.646060837,1,18,6.221992925,433.1193605,0.223686635,203.4854502,26.81822523,245.4069767,39.44186047,526.3535019,37.72093023,24.63953488,0.653205919,3.312195782,4640.670058,98,108,98,31.61171579,27.055841,4.240265008,0.0063,18,0.235792765,0.166380793,0.396533779,1,0.276403537,0.18498665,0.403382918,1,90,104.0833333
KGF_Rep6_SB11_Day12_211_2,Rep6_SB11_211_2,6,11,1,12,211,2,6_11_12_211_2,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.509,0.156,289.7290907,44.90350933,244.8255814,3.548196832,3.292376031,1.536628229,1,18,6.287577824,376.8161279,0.267723948,413.0390464,34.67008301,246.6046512,39.22093023,400.2688615,41.09302326,18.86046512,0.458970006,3.326122228,4324.145349,88,122,114,31.55562128,27.09004867,4.168334235,0.0083,18,0.176639722,0.165557539,0.385710339,0.733176894,0.339355399,0.200707069,0.424958649,0.85444102,90,126.8333333
KGF_Rep7_SB13_Day12_211_1,Rep7_SB13_211_1,7,13,1,12,211,1,7_13_12_211_1,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.452,0.224,596.9510133,50.69545773,546.2555556,4.076533997,3.109119861,2.643234838,6,30,1.119842355,784.8269556,0.165848931,153.1195776,24.22788497,309.4,276.2888889,627.9190123,46.16666667,26.7,0.57833935,6.58617284,9164.406944,192,230,217,36.85967593,20.16592593,15.56135802,0.0105,5,0.303783964,0.194494869,0.486321231,0.733008129,0.516553596,0.206331514,0.484186695,0.772949002,90,254.9166667
KGF_Rep7_SB13_Day12_211_2,Rep7_SB13_211_2,7,13,1,12,211,2,7_13_12_211_2,PI507487,Japan,Tohoku,3,Landrace,D,2,34.5,0.452,0.224,577.2619328,47.4619328,529.8,4.860550459,2.886309664,2.296577353,5,29,0.905752295,656.7019667,0.16632849,128.739655,22.50970529,268.5555556,296.5,564.8897531,42.95555556,24.54444444,0.571391619,6.365308642,8602.040278,200,200,194,34.3512963,16.72037037,16.38320988,0.0113,5.8,0.375996958,0.303362711,0.421418134,0.734366799,0.543494333,0.271238262,0.475675184,0.783288157,90,219.1666667
